EQPT_ID,RECIPE,REMARK
EQ_LOT_98,REC_LOT_116,
EQ_LOT_98,REC_LOT_176,
EQ_LOT_98,REC_LOT_227,
EQ_LOT_98,REC_LOT_327,
EQ_LOT_98,REC_LOT_345,
EQ_LOT_98,REC_LOT_363,
EQ_LOT_98,REC_LOT_58,
EQ_LOT_98,REC_LOT_74,
EQ_LOT_98,REC_LOT_81,
EQ_LOT_98,REC_LOT_87,
EQ_LOT_98,REC_LOT_92,
EQ_LOT_98,REC_LOT_97,
EQ_LOT_98,REC_LOT_102,
EQ_LOT_98,REC_LOT_107,
EQ_LOT_98,REC_LOT_127,
EQ_LOT_99,REC_LOT_6,
EQ_LOT_99,REC_LOT_116,
EQ_LOT_99,REC_LOT_176,
EQ_LOT_99,REC_LOT_227,
EQ_LOT_99,REC_LOT_327,
EQ_LOT_99,REC_LOT_345,
EQ_LOT_99,REC_LOT_363,
EQ_LOT_99,REC_LOT_41,
EQ_LOT_99,REC_LOT_58,
EQ_LOT_99,REC_LOT_74,
EQ_LOT_99,REC_LOT_81,
EQ_LOT_99,REC_LOT_87,
EQ_LOT_99,REC_LOT_92,
EQ_LOT_99,REC_LOT_97,
EQ_LOT_99,REC_LOT_107,
EQ_LOT_99,REC_LOT_127,
EQ_LOT_100,REC_LOT_6,
EQ_LOT_100,REC_LOT_116,
EQ_LOT_100,REC_LOT_176,
EQ_LOT_100,REC_LOT_227,
EQ_LOT_100,REC_LOT_327,
EQ_LOT_100,REC_LOT_345,
EQ_LOT_100,REC_LOT_41,
EQ_LOT_100,REC_LOT_58,
EQ_LOT_100,REC_LOT_74,
EQ_LOT_100,REC_LOT_81,
EQ_LOT_100,REC_LOT_87,
EQ_LOT_100,REC_LOT_92,
EQ_LOT_100,REC_LOT_97,
EQ_LOT_100,REC_LOT_102,
EQ_LOT_100,REC_LOT_107,
EQ_LOT_100,REC_LOT_127,
EQ_LOT_101,REC_LOT_6,
EQ_LOT_101,REC_LOT_116,
EQ_LOT_101,REC_LOT_176,
EQ_LOT_101,REC_LOT_227,
EQ_LOT_101,REC_LOT_327,
EQ_LOT_101,REC_LOT_345,
EQ_LOT_101,REC_LOT_363,
EQ_LOT_101,REC_LOT_41,
EQ_LOT_101,REC_LOT_58,
EQ_LOT_101,REC_LOT_74,
EQ_LOT_101,REC_LOT_81,
EQ_LOT_101,REC_LOT_87,
EQ_LOT_101,REC_LOT_92,
EQ_LOT_101,REC_LOT_97,
EQ_LOT_101,REC_LOT_102,
EQ_LOT_101,REC_LOT_107,
EQ_LOT_101,REC_LOT_127,
EQ_LOT_101,REC_LOT_152,
EQ_LOT_102,REC_LOT_157,
EQ_LOT_102,REC_LOT_167,
EQ_LOT_102,REC_LOT_186,
EQ_LOT_102,REC_LOT_194,
EQ_LOT_102,REC_LOT_198,
EQ_LOT_102,REC_LOT_214,
EQ_LOT_103,REC_LOT_6,
EQ_LOT_103,REC_LOT_116,
EQ_LOT_103,REC_LOT_176,
EQ_LOT_103,REC_LOT_227,
EQ_LOT_103,REC_LOT_327,
EQ_LOT_103,REC_LOT_345,
EQ_LOT_103,REC_LOT_363,
EQ_LOT_103,REC_LOT_41,
EQ_LOT_103,REC_LOT_58,
EQ_LOT_103,REC_LOT_74,
EQ_LOT_103,REC_LOT_81,
EQ_LOT_103,REC_LOT_87,
EQ_LOT_103,REC_LOT_92,
EQ_LOT_103,REC_LOT_97,
EQ_LOT_103,REC_LOT_102,
EQ_LOT_103,REC_LOT_107,
EQ_LOT_103,REC_LOT_127,
EQ_LOT_104,REC_LOT_6,
EQ_LOT_104,REC_LOT_116,
EQ_LOT_104,REC_LOT_176,
EQ_LOT_104,REC_LOT_227,
EQ_LOT_104,REC_LOT_327,
EQ_LOT_104,REC_LOT_345,
EQ_LOT_104,REC_LOT_363,
EQ_LOT_104,REC_LOT_41,
EQ_LOT_104,REC_LOT_58,
EQ_LOT_104,REC_LOT_74,
EQ_LOT_104,REC_LOT_81,
EQ_LOT_104,REC_LOT_87,
EQ_LOT_104,REC_LOT_92,
EQ_LOT_104,REC_LOT_97,
EQ_LOT_104,REC_LOT_102,
EQ_LOT_104,REC_LOT_127,
EQ_LOT_105,REC_LOT_157,
EQ_LOT_105,REC_LOT_167,
EQ_LOT_105,REC_LOT_190,
EQ_LOT_105,REC_LOT_194,
EQ_LOT_105,REC_LOT_198,
EQ_LOT_106,REC_LOT_6,
EQ_LOT_106,REC_LOT_116,
EQ_LOT_106,REC_LOT_176,
EQ_LOT_106,REC_LOT_327,
EQ_LOT_106,REC_LOT_345,
EQ_LOT_106,REC_LOT_363,
EQ_LOT_106,REC_LOT_41,
EQ_LOT_106,REC_LOT_58,
EQ_LOT_106,REC_LOT_74,
EQ_LOT_106,REC_LOT_92,
EQ_LOT_106,REC_LOT_97,
EQ_LOT_106,REC_LOT_102,
EQ_LOT_106,REC_LOT_107,
EQ_LOT_106,REC_LOT_127,
EQ_WAFER_341,REC_LOT_157,
EQ_WAFER_341,REC_LOT_167,
EQ_WAFER_341,REC_LOT_190,
EQ_WAFER_341,REC_LOT_194,
EQ_WAFER_341,REC_LOT_198,
EQ_LOT_107,REC_LOT_6,
EQ_LOT_107,REC_LOT_116,
EQ_LOT_107,REC_LOT_176,
EQ_LOT_107,REC_LOT_227,
EQ_LOT_107,REC_LOT_327,
EQ_LOT_107,REC_LOT_345,
EQ_LOT_107,REC_LOT_363,
EQ_LOT_107,REC_LOT_41,
EQ_LOT_107,REC_LOT_58,
EQ_LOT_107,REC_LOT_74,
EQ_LOT_107,REC_LOT_81,
EQ_LOT_107,REC_LOT_87,
EQ_LOT_107,REC_LOT_92,
EQ_LOT_107,REC_LOT_107,
EQ_LOT_107,REC_LOT_127,
EQ_WAFER_357,REC_WAFER_633,
EQ_WAFER_357,REC_WAFER_732,
EQ_WAFER_357,REC_WAFER_736,
EQ_WAFER_358,REC_WAFER_692,
EQ_WAFER_358,REC_WAFER_700,
EQ_WAFER_359,REC_WAFER_633,
EQ_WAFER_359,REC_WAFER_732,
EQ_WAFER_359,REC_WAFER_736,
EQ_WAFER_360,REC_WAFER_633,
EQ_WAFER_43,REC_WAFER_419,
EQ_WAFER_43,REC_WAFER_633,
EQ_WAFER_43,REC_WAFER_674,
EQ_WAFER_43,REC_WAFER_736,
EQ_WAFER_595,REC_WAFER_704,
EQ_WAFER_595,REC_WAFER_708,
EQ_WAFER_595,REC_WAFER_728,
EQ_WAFER_390,REC_WAFER_692,
EQ_WAFER_390,REC_WAFER_696,
EQ_WAFER_390,REC_WAFER_700,
EQ_WAFER_391,REC_WAFER_692,
EQ_WAFER_391,REC_WAFER_700,
EQ_WAFER_392,REC_WAFER_692,
EQ_WAFER_392,REC_WAFER_696,
EQ_WAFER_392,REC_WAFER_700,
EQ_WAFER_393,REC_WAFER_692,
EQ_WAFER_393,REC_WAFER_696,
EQ_WAFER_393,REC_WAFER_700,
EQ_WAFER_261,REC_WAFER_89,
EQ_WAFER_262,REC_WAFER_89,
EQ_WAFER_262,REC_WAFER_95,
EQ_WAFER_263,REC_WAFER_89,
EQ_WAFER_263,REC_WAFER_95,
EQ_WAFER_168,REC_WAFER_899,
EQ_WAFER_168,REC_WAFER_48,
EQ_WAFER_168,REC_WAFER_51,
EQ_WAFER_168,REC_WAFER_54,
EQ_WAFER_168,REC_WAFER_63,
EQ_WAFER_169,REC_WAFER_899,
EQ_WAFER_169,REC_WAFER_48,
EQ_WAFER_169,REC_WAFER_51,
EQ_WAFER_169,REC_WAFER_54,
EQ_WAFER_170,REC_WAFER_899,
EQ_WAFER_170,REC_WAFER_48,
EQ_WAFER_170,REC_WAFER_51,
EQ_WAFER_171,REC_WAFER_899,
EQ_WAFER_171,REC_WAFER_48,
EQ_WAFER_171,REC_WAFER_51,
EQ_WAFER_171,REC_WAFER_54,
EQ_WAFER_171,REC_WAFER_63,
EQ_WAFER_172,REC_WAFER_899,
EQ_WAFER_172,REC_WAFER_48,
EQ_WAFER_172,REC_WAFER_51,
EQ_WAFER_172,REC_WAFER_54,
EQ_WAFER_172,REC_WAFER_63,
EQ_WAFER_173,REC_WAFER_899,
EQ_WAFER_173,REC_WAFER_48,
EQ_WAFER_173,REC_WAFER_51,
EQ_WAFER_173,REC_WAFER_54,
EQ_WAFER_173,REC_WAFER_63,
EQ_WAFER_174,REC_WAFER_899,
EQ_WAFER_174,REC_WAFER_48,
EQ_WAFER_174,REC_WAFER_51,
EQ_WAFER_174,REC_WAFER_54,
EQ_WAFER_174,REC_WAFER_63,
EQ_WAFER_175,REC_WAFER_899,
EQ_WAFER_175,REC_WAFER_48,
EQ_WAFER_175,REC_WAFER_51,
EQ_WAFER_175,REC_WAFER_54,
EQ_WAFER_175,REC_WAFER_63,
EQ_WAFER_176,REC_WAFER_899,
EQ_WAFER_176,REC_WAFER_48,
EQ_WAFER_176,REC_WAFER_51,
EQ_WAFER_176,REC_WAFER_54,
EQ_WAFER_176,REC_WAFER_63,
EQ_WAFER_135,REC_WAFER_899,
EQ_WAFER_135,REC_WAFER_48,
EQ_WAFER_135,REC_WAFER_51,
EQ_WAFER_135,REC_WAFER_66,
EQ_WAFER_136,REC_WAFER_899,
EQ_WAFER_136,REC_WAFER_48,
EQ_WAFER_136,REC_WAFER_51,
EQ_WAFER_136,REC_WAFER_66,
EQ_WAFER_137,REC_WAFER_902,
EQ_WAFER_137,REC_WAFER_92,
EQ_WAFER_138,REC_WAFER_902,
EQ_WAFER_138,REC_WAFER_69,
EQ_WAFER_138,REC_WAFER_86,
EQ_WAFER_138,REC_WAFER_92,
EQ_WAFER_139,REC_WAFER_902,
EQ_WAFER_139,REC_WAFER_69,
EQ_WAFER_139,REC_WAFER_86,
EQ_WAFER_139,REC_WAFER_92,
EQ_WAFER_140,REC_WAFER_902,
EQ_WAFER_140,REC_WAFER_69,
EQ_WAFER_140,REC_WAFER_86,
EQ_WAFER_140,REC_WAFER_92,
EQ_WAFER_141,REC_WAFER_896,
EQ_WAFER_141,REC_WAFER_899,
EQ_WAFER_141,REC_WAFER_48,
EQ_WAFER_141,REC_WAFER_51,
EQ_WAFER_141,REC_WAFER_54,
EQ_WAFER_141,REC_WAFER_63,
EQ_WAFER_142,REC_WAFER_896,
EQ_WAFER_142,REC_WAFER_899,
EQ_WAFER_142,REC_WAFER_48,
EQ_WAFER_142,REC_WAFER_51,
EQ_WAFER_142,REC_WAFER_54,
EQ_WAFER_142,REC_WAFER_63,
EQ_WAFER_143,REC_WAFER_899,
EQ_WAFER_143,REC_WAFER_48,
EQ_WAFER_143,REC_WAFER_51,
EQ_WAFER_144,REC_WAFER_896,
EQ_WAFER_144,REC_WAFER_899,
EQ_WAFER_144,REC_WAFER_48,
EQ_WAFER_144,REC_WAFER_51,
EQ_WAFER_144,REC_WAFER_54,
EQ_WAFER_144,REC_WAFER_63,
EQ_WAFER_145,REC_WAFER_899,
EQ_WAFER_145,REC_WAFER_48,
EQ_WAFER_145,REC_WAFER_51,
EQ_WAFER_145,REC_WAFER_54,
EQ_WAFER_145,REC_WAFER_63,
EQ_WAFER_146,REC_WAFER_896,
EQ_WAFER_146,REC_WAFER_899,
EQ_WAFER_146,REC_WAFER_48,
EQ_WAFER_146,REC_WAFER_51,
EQ_WAFER_146,REC_WAFER_54,
EQ_WAFER_147,REC_WAFER_899,
EQ_WAFER_147,REC_WAFER_48,
EQ_WAFER_147,REC_WAFER_51,
EQ_WAFER_148,REC_WAFER_899,
EQ_WAFER_148,REC_WAFER_48,
EQ_WAFER_148,REC_WAFER_51,
EQ_WAFER_149,REC_WAFER_899,
EQ_WAFER_149,REC_WAFER_48,
EQ_WAFER_149,REC_WAFER_51,
EQ_WAFER_150,REC_WAFER_896,
EQ_WAFER_150,REC_WAFER_899,
EQ_WAFER_150,REC_WAFER_48,
EQ_WAFER_150,REC_WAFER_51,
EQ_WAFER_151,REC_WAFER_899,
EQ_WAFER_151,REC_WAFER_48,
EQ_WAFER_151,REC_WAFER_51,
EQ_WAFER_152,REC_WAFER_896,
EQ_WAFER_152,REC_WAFER_899,
EQ_WAFER_152,REC_WAFER_48,
EQ_WAFER_152,REC_WAFER_51,
EQ_WAFER_153,REC_WAFER_899,
EQ_WAFER_153,REC_WAFER_48,
EQ_WAFER_153,REC_WAFER_51,
EQ_WAFER_154,REC_WAFER_896,
EQ_WAFER_154,REC_WAFER_899,
EQ_WAFER_155,REC_WAFER_899,
EQ_WAFER_155,REC_WAFER_48,
EQ_WAFER_155,REC_WAFER_51,
EQ_WAFER_155,REC_WAFER_63,
EQ_WAFER_156,REC_WAFER_896,
EQ_WAFER_156,REC_WAFER_899,
EQ_WAFER_156,REC_WAFER_48,
EQ_WAFER_156,REC_WAFER_51,
EQ_WAFER_157,REC_WAFER_899,
EQ_WAFER_157,REC_WAFER_48,
EQ_WAFER_157,REC_WAFER_51,
EQ_WAFER_158,REC_WAFER_896,
EQ_WAFER_158,REC_WAFER_899,
EQ_WAFER_158,REC_WAFER_48,
EQ_WAFER_158,REC_WAFER_51,
EQ_WAFER_159,REC_WAFER_896,
EQ_WAFER_159,REC_WAFER_899,
EQ_WAFER_159,REC_WAFER_48,
EQ_WAFER_159,REC_WAFER_51,
EQ_WAFER_160,REC_WAFER_899,
EQ_WAFER_160,REC_WAFER_48,
EQ_WAFER_160,REC_WAFER_51,
EQ_WAFER_161,REC_WAFER_899,
EQ_WAFER_161,REC_WAFER_48,
EQ_WAFER_161,REC_WAFER_51,
EQ_WAFER_162,REC_WAFER_899,
EQ_WAFER_162,REC_WAFER_48,
EQ_WAFER_162,REC_WAFER_51,
EQ_WAFER_163,REC_WAFER_899,
EQ_WAFER_163,REC_WAFER_48,
EQ_WAFER_163,REC_WAFER_51,
EQ_WAFER_164,REC_WAFER_899,
EQ_WAFER_164,REC_WAFER_48,
EQ_WAFER_164,REC_WAFER_51,
EQ_WAFER_165,REC_WAFER_899,
EQ_WAFER_165,REC_WAFER_48,
EQ_WAFER_165,REC_WAFER_51,
EQ_WAFER_165,REC_WAFER_63,
EQ_WAFER_166,REC_WAFER_899,
EQ_WAFER_166,REC_WAFER_48,
EQ_WAFER_166,REC_WAFER_51,
EQ_WAFER_166,REC_WAFER_63,
EQ_WAFER_167,REC_WAFER_899,
EQ_WAFER_167,REC_WAFER_902,
EQ_WAFER_167,REC_WAFER_48,
EQ_WAFER_167,REC_WAFER_51,
EQ_WAFER_167,REC_WAFER_63,
EQ_WAFER_167,REC_WAFER_92,
EQ_WAFER_203,REC_WAFER_867,
EQ_WAFER_203,REC_WAFER_34,
EQ_WAFER_203,REC_WAFER_78,
EQ_WAFER_203,REC_WAFER_122,
EQ_WAFER_203,REC_WAFER_160,
EQ_WAFER_203,REC_WAFER_194,
EQ_WAFER_203,REC_WAFER_228,
EQ_WAFER_204,REC_WAFER_867,
EQ_WAFER_204,REC_WAFER_34,
EQ_WAFER_204,REC_WAFER_78,
EQ_WAFER_204,REC_WAFER_122,
EQ_WAFER_204,REC_WAFER_160,
EQ_WAFER_204,REC_WAFER_194,
EQ_WAFER_204,REC_WAFER_228,
EQ_WAFER_275,REC_WAFER_659,
EQ_WAFER_275,REC_WAFER_719,
EQ_WAFER_275,REC_WAFER_775,
EQ_WAFER_276,REC_WAFER_775,
EQ_WAFER_277,REC_WAFER_719,
EQ_WAFER_277,REC_WAFER_775,
EQ_WAFER_278,REC_WAFER_659,
EQ_WAFER_278,REC_WAFER_719,
EQ_WAFER_278,REC_WAFER_775,
EQ_WAFER_278,REC_WAFER_822,
EQ_WAFER_279,REC_WAFER_659,
EQ_WAFER_279,REC_WAFER_719,
EQ_WAFER_279,REC_WAFER_822,
EQ_WAFER_280,REC_WAFER_659,
EQ_WAFER_280,REC_WAFER_719,
EQ_WAFER_280,REC_WAFER_775,
EQ_WAFER_280,REC_WAFER_822,
EQ_WAFER_485,REC_WAFER_541,
EQ_WAFER_485,REC_WAFER_548,
EQ_WAFER_486,REC_WAFER_541,
EQ_WAFER_486,REC_WAFER_548,
EQ_WAFER_487,REC_WAFER_541,
EQ_WAFER_487,REC_WAFER_548,
EQ_WAFER_488,REC_WAFER_541,
EQ_WAFER_489,REC_WAFER_541,
EQ_WAFER_489,REC_WAFER_548,
EQ_WAFER_666,REC_LOT_117,
EQ_WAFER_666,REC_LOT_177,
EQ_WAFER_667,REC_LOT_8,
EQ_WAFER_667,REC_LOT_117,
EQ_WAFER_667,REC_LOT_177,
EQ_LOT_147,REC_LOT_8,
EQ_LOT_147,REC_LOT_117,
EQ_LOT_148,REC_LOT_8,
EQ_LOT_148,REC_LOT_117,
EQ_LOT_148,REC_LOT_177,
EQ_WAFER_281,REC_WAFER_495,
EQ_WAFER_281,REC_WAFER_582,
EQ_WAFER_282,REC_WAFER_495,
EQ_WAFER_282,REC_WAFER_582,
EQ_WAFER_283,REC_WAFER_495,
EQ_WAFER_283,REC_WAFER_582,
EQ_WAFER_284,REC_WAFER_495,
EQ_WAFER_284,REC_WAFER_582,
EQ_WAFER_285,REC_WAFER_495,
EQ_WAFER_285,REC_WAFER_582,
EQ_WAFER_286,REC_WAFER_495,
EQ_WAFER_286,REC_WAFER_582,
EQ_BATCH_342,REC_BATCH_200,
EQ_BATCH_343,REC_BATCH_200,
EQ_BATCH_344,REC_BATCH_200,
EQ_BATCH_344,REC_BATCH_206,
EQ_BATCH_345,REC_BATCH_200,
EQ_BATCH_345,REC_BATCH_206,
EQ_BATCH_346,REC_BATCH_200,
EQ_BATCH_347,REC_BATCH_200,
EQ_BATCH_357,REC_BATCH_122,
EQ_BATCH_357,REC_BATCH_136,
EQ_BATCH_357,REC_BATCH_150,
EQ_BATCH_358,REC_BATCH_122,
EQ_BATCH_358,REC_BATCH_136,
EQ_BATCH_358,REC_BATCH_150,
EQ_WAFER_222,REC_WAFER_801,
EQ_WAFER_222,REC_WAFER_804,
EQ_WAFER_222,REC_WAFER_837,
EQ_WAFER_222,REC_WAFER_897,
EQ_WAFER_222,REC_WAFER_900,
EQ_WAFER_222,REC_WAFER_903,
EQ_WAFER_222,REC_WAFER_43,
EQ_WAFER_222,REC_WAFER_46,
EQ_WAFER_222,REC_WAFER_52,
EQ_WAFER_222,REC_WAFER_55,
EQ_WAFER_222,REC_WAFER_61,
EQ_WAFER_222,REC_WAFER_67,
EQ_WAFER_222,REC_WAFER_96,
EQ_WAFER_222,REC_WAFER_108,
EQ_WAFER_222,REC_WAFER_111,
EQ_WAFER_222,REC_WAFER_131,
EQ_WAFER_222,REC_WAFER_140,
EQ_WAFER_222,REC_WAFER_148,
EQ_WAFER_222,REC_WAFER_172,
EQ_WAFER_223,REC_WAFER_798,
EQ_WAFER_223,REC_WAFER_807,
EQ_WAFER_223,REC_WAFER_903,
EQ_WAFER_223,REC_WAFER_61,
EQ_WAFER_223,REC_WAFER_140,
EQ_WAFER_224,REC_WAFER_807,
EQ_WAFER_224,REC_WAFER_831,
EQ_WAFER_224,REC_WAFER_837,
EQ_WAFER_224,REC_WAFER_858,
EQ_WAFER_224,REC_WAFER_876,
EQ_WAFER_224,REC_WAFER_897,
EQ_WAFER_224,REC_WAFER_900,
EQ_WAFER_224,REC_WAFER_903,
EQ_WAFER_224,REC_WAFER_67,
EQ_WAFER_224,REC_WAFER_70,
EQ_WAFER_224,REC_WAFER_102,
EQ_WAFER_224,REC_WAFER_111,
EQ_WAFER_224,REC_WAFER_131,
EQ_WAFER_224,REC_WAFER_134,
EQ_WAFER_224,REC_WAFER_140,
EQ_WAFER_224,REC_WAFER_150,
EQ_WAFER_224,REC_WAFER_170,
EQ_WAFER_225,REC_WAFER_807,
EQ_WAFER_225,REC_WAFER_831,
EQ_WAFER_225,REC_WAFER_837,
EQ_WAFER_225,REC_WAFER_858,
EQ_WAFER_225,REC_WAFER_876,
EQ_WAFER_225,REC_WAFER_897,
EQ_WAFER_225,REC_WAFER_900,
EQ_WAFER_225,REC_WAFER_43,
EQ_WAFER_225,REC_WAFER_55,
EQ_WAFER_225,REC_WAFER_58,
EQ_WAFER_225,REC_WAFER_67,
EQ_WAFER_225,REC_WAFER_70,
EQ_WAFER_225,REC_WAFER_90,
EQ_WAFER_225,REC_WAFER_102,
EQ_WAFER_225,REC_WAFER_111,
EQ_WAFER_225,REC_WAFER_131,
EQ_WAFER_225,REC_WAFER_134,
EQ_WAFER_225,REC_WAFER_140,
EQ_WAFER_226,REC_WAFER_897,
EQ_WAFER_226,REC_WAFER_903,
EQ_WAFER_226,REC_WAFER_43,
EQ_WAFER_226,REC_WAFER_70,
EQ_WAFER_226,REC_WAFER_111,
EQ_WAFER_226,REC_WAFER_131,
EQ_WAFER_227,REC_WAFER_897,
EQ_WAFER_227,REC_WAFER_903,
EQ_WAFER_227,REC_WAFER_70,
EQ_WAFER_228,REC_WAFER_801,
EQ_WAFER_228,REC_WAFER_804,
EQ_WAFER_228,REC_WAFER_831,
EQ_WAFER_228,REC_WAFER_858,
EQ_WAFER_228,REC_WAFER_876,
EQ_WAFER_228,REC_WAFER_897,
EQ_WAFER_228,REC_WAFER_903,
EQ_WAFER_228,REC_WAFER_67,
EQ_WAFER_228,REC_WAFER_70,
EQ_WAFER_228,REC_WAFER_140,
EQ_WAFER_228,REC_WAFER_148,
EQ_WAFER_228,REC_WAFER_172,
EQ_WAFER_228,REC_WAFER_178,
EQ_WAFER_229,REC_WAFER_804,
EQ_WAFER_229,REC_WAFER_807,
EQ_WAFER_229,REC_WAFER_831,
EQ_WAFER_229,REC_WAFER_837,
EQ_WAFER_229,REC_WAFER_858,
EQ_WAFER_229,REC_WAFER_876,
EQ_WAFER_229,REC_WAFER_888,
EQ_WAFER_229,REC_WAFER_897,
EQ_WAFER_229,REC_WAFER_903,
EQ_WAFER_229,REC_WAFER_67,
EQ_WAFER_229,REC_WAFER_70,
EQ_WAFER_229,REC_WAFER_96,
EQ_WAFER_229,REC_WAFER_140,
EQ_WAFER_229,REC_WAFER_148,
EQ_WAFER_229,REC_WAFER_170,
EQ_WAFER_230,REC_WAFER_804,
EQ_WAFER_230,REC_WAFER_831,
EQ_WAFER_230,REC_WAFER_858,
EQ_WAFER_230,REC_WAFER_876,
EQ_WAFER_230,REC_WAFER_903,
EQ_WAFER_230,REC_WAFER_43,
EQ_WAFER_230,REC_WAFER_46,
EQ_WAFER_230,REC_WAFER_49,
EQ_WAFER_230,REC_WAFER_55,
EQ_WAFER_230,REC_WAFER_58,
EQ_WAFER_230,REC_WAFER_67,
EQ_WAFER_230,REC_WAFER_70,
EQ_WAFER_230,REC_WAFER_131,
EQ_WAFER_230,REC_WAFER_140,
EQ_WAFER_230,REC_WAFER_172,
EQ_WAFER_231,REC_WAFER_804,
EQ_WAFER_231,REC_WAFER_807,
EQ_WAFER_231,REC_WAFER_876,
EQ_WAFER_231,REC_WAFER_888,
EQ_WAFER_231,REC_WAFER_897,
EQ_WAFER_231,REC_WAFER_900,
EQ_WAFER_231,REC_WAFER_903,
EQ_WAFER_231,REC_WAFER_43,
EQ_WAFER_231,REC_WAFER_46,
EQ_WAFER_231,REC_WAFER_58,
EQ_WAFER_231,REC_WAFER_96,
EQ_WAFER_231,REC_WAFER_111,
EQ_WAFER_231,REC_WAFER_137,
EQ_WAFER_231,REC_WAFER_182,
EQ_WAFER_232,REC_WAFER_804,
EQ_WAFER_232,REC_WAFER_807,
EQ_WAFER_232,REC_WAFER_831,
EQ_WAFER_232,REC_WAFER_837,
EQ_WAFER_232,REC_WAFER_852,
EQ_WAFER_232,REC_WAFER_858,
EQ_WAFER_232,REC_WAFER_876,
EQ_WAFER_232,REC_WAFER_882,
EQ_WAFER_232,REC_WAFER_897,
EQ_WAFER_232,REC_WAFER_900,
EQ_WAFER_232,REC_WAFER_903,
EQ_WAFER_232,REC_WAFER_43,
EQ_WAFER_232,REC_WAFER_55,
EQ_WAFER_232,REC_WAFER_67,
EQ_WAFER_232,REC_WAFER_70,
EQ_WAFER_232,REC_WAFER_90,
EQ_WAFER_232,REC_WAFER_93,
EQ_WAFER_232,REC_WAFER_96,
EQ_WAFER_232,REC_WAFER_137,
EQ_WAFER_232,REC_WAFER_184,
EQ_WAFER_232,REC_WAFER_186,
EQ_WAFER_233,REC_WAFER_807,
EQ_WAFER_233,REC_WAFER_831,
EQ_WAFER_233,REC_WAFER_837,
EQ_WAFER_233,REC_WAFER_855,
EQ_WAFER_233,REC_WAFER_858,
EQ_WAFER_233,REC_WAFER_876,
EQ_WAFER_233,REC_WAFER_882,
EQ_WAFER_233,REC_WAFER_897,
EQ_WAFER_233,REC_WAFER_900,
EQ_WAFER_233,REC_WAFER_43,
EQ_WAFER_233,REC_WAFER_46,
EQ_WAFER_233,REC_WAFER_49,
EQ_WAFER_233,REC_WAFER_55,
EQ_WAFER_233,REC_WAFER_58,
EQ_WAFER_233,REC_WAFER_67,
EQ_WAFER_233,REC_WAFER_70,
EQ_WAFER_233,REC_WAFER_96,
EQ_WAFER_233,REC_WAFER_131,
EQ_WAFER_233,REC_WAFER_140,
EQ_WAFER_233,REC_WAFER_150,
EQ_WAFER_233,REC_WAFER_170,
EQ_WAFER_233,REC_WAFER_172,
EQ_WAFER_233,REC_WAFER_184,
EQ_WAFER_233,REC_WAFER_186,
EQ_WAFER_234,REC_WAFER_798,
EQ_WAFER_234,REC_WAFER_807,
EQ_WAFER_234,REC_WAFER_831,
EQ_WAFER_234,REC_WAFER_837,
EQ_WAFER_234,REC_WAFER_849,
EQ_WAFER_234,REC_WAFER_900,
EQ_WAFER_234,REC_WAFER_903,
EQ_WAFER_234,REC_WAFER_58,
EQ_WAFER_234,REC_WAFER_61,
EQ_WAFER_234,REC_WAFER_148,
EQ_WAFER_234,REC_WAFER_172,
EQ_WAFER_235,REC_WAFER_804,
EQ_WAFER_235,REC_WAFER_807,
EQ_WAFER_235,REC_WAFER_831,
EQ_WAFER_235,REC_WAFER_837,
EQ_WAFER_235,REC_WAFER_849,
EQ_WAFER_235,REC_WAFER_852,
EQ_WAFER_235,REC_WAFER_858,
EQ_WAFER_235,REC_WAFER_876,
EQ_WAFER_235,REC_WAFER_900,
EQ_WAFER_235,REC_WAFER_43,
EQ_WAFER_235,REC_WAFER_46,
EQ_WAFER_235,REC_WAFER_49,
EQ_WAFER_235,REC_WAFER_52,
EQ_WAFER_235,REC_WAFER_58,
EQ_WAFER_235,REC_WAFER_70,
EQ_WAFER_235,REC_WAFER_90,
EQ_WAFER_235,REC_WAFER_93,
EQ_WAFER_235,REC_WAFER_96,
EQ_WAFER_235,REC_WAFER_134,
EQ_WAFER_235,REC_WAFER_137,
EQ_WAFER_235,REC_WAFER_148,
EQ_WAFER_235,REC_WAFER_150,
EQ_WAFER_235,REC_WAFER_170,
EQ_WAFER_235,REC_WAFER_172,
EQ_WAFER_235,REC_WAFER_182,
EQ_WAFER_655,REC_WAFER_804,
EQ_WAFER_655,REC_WAFER_807,
EQ_WAFER_655,REC_WAFER_831,
EQ_WAFER_655,REC_WAFER_834,
EQ_WAFER_655,REC_WAFER_837,
EQ_WAFER_655,REC_WAFER_849,
EQ_WAFER_655,REC_WAFER_852,
EQ_WAFER_655,REC_WAFER_855,
EQ_WAFER_655,REC_WAFER_858,
EQ_WAFER_655,REC_WAFER_876,
EQ_WAFER_655,REC_WAFER_879,
EQ_WAFER_655,REC_WAFER_882,
EQ_WAFER_655,REC_WAFER_885,
EQ_WAFER_655,REC_WAFER_888,
EQ_WAFER_655,REC_WAFER_891,
EQ_WAFER_655,REC_WAFER_894,
EQ_WAFER_655,REC_WAFER_897,
EQ_WAFER_655,REC_WAFER_900,
EQ_WAFER_655,REC_WAFER_903,
EQ_WAFER_655,REC_WAFER_46,
EQ_WAFER_655,REC_WAFER_58,
EQ_WAFER_655,REC_WAFER_64,
EQ_WAFER_655,REC_WAFER_70,
